"Frame","Lat","Lon","Alt","Elevation","Yaw","Pitch","Roll","GimYaw","GimPitch","GimRoll","Timestamp","BoundingBoxClass","BoundingBoxCentre_X","BoundingBoxCentre_Y","BoundingBox_Width%","BoundingBox_Height%","BoundingBox_Lat","BoundingBox_Lon"
"483","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.274089","0.509259","0.0403646","0.0703704","50.4269640299727","12.528587082305817"
"483","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.825391","0.43287","0.0419271","0.0712963","50.426683027643506","12.52936954039372"
"484","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.123698","0.330324","0.0536458","0.0884259","50.427154829377876","12.528448080635924"
"484","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.273698","0.512963","0.0473958","0.0777778","50.42696251377752","12.528584684899624"
"484","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.785807","0.643981","0.0408854","0.0722222","50.42660553646207","12.529202079285364"
"484","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.573698","0.250926","0.0510417","0.0777778","50.42691590720577","12.529106419198376"
"484","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.315234","0.418519","0.0471354","0.0824074","50.42698236012096","12.528688375567729"
"484","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.825391","0.440046","0.0486979","0.0773148","50.426679529695775","12.529365736189188"
"485","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.122786","0.338194","0.0533854","0.0902778","50.427151354392336","12.52844264265251"
"485","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.522266","0.509954","0.0445312","0.0773148","50.42682418183161","12.52891289322268"
"485","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.825911","0.446296","0.0497396","0.0777778","50.42667613686907","12.52936325804287"
"485","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.572526","0.259954","0.0486979","0.075463","50.42691228351096","12.52910027473789"
"485","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.273177","0.519444","0.0421875","0.0722222","50.42695976356624","12.528580714351488"
"485","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.0330729","0.200231","0.0458333","0.075463","50.42730919404863","12.52835091286744"
"485","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.785156","0.647917","0.0401042","0.0689815","50.42660400368893","12.529199191487635"
"485","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.0747396","0.420139","0.0411458","0.0662037","50.427146129344024","12.528317430627123"
"485","50.4268409","12.5288893","893.0","814.245361328125","39.22","-14.75","-0.2","33.85","-89.97","0.0","16.182833333333335","1","0.120703","0.226157","0.0518229","0.0856481","50.427214178545064","12.528494451413161"
"486","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.124089","0.346991","0.0513021","0.0856481","50.427163551291045","12.528464789448583"
"486","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.522135","0.515972","0.04375","0.0763889","50.4268347974784","12.528926364077918"
"486","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.272526","0.525694","0.0466146","0.0773148","50.42697375499124","12.528596501367227"
"486","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.573177","0.265046","0.0479167","0.0782407","50.4269209648087","12.529117165515732"
"486","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.315234","0.429398","0.0466146","0.0819444","50.42699272062687","12.528703394318857"
"486","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.0335938","0.20787","0.0510417","0.0787037","50.42732270977137","12.528376361340607"
"486","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.82526","0.45","0.0463542","0.0759259","50.42668365935342","12.529373222393412"
"486","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.785677","0.651852","0.0411458","0.0703704","50.42661217963895","12.529209245355897"
"487","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.121354","0.355324","0.0546875","0.0902778","50.4271613504957","12.528456011424465"
"487","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.0322917","0.217824","0.0489583","0.075463","50.42731797623332","12.528368827375859"
"487","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.272266","0.534259","0.0440104","0.0768519","50.426969912254826","12.528591746526889"
"487","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.882292","0.688426","0.0473958","0.0805556","50.42652141152939","12.529340200311998"
"487","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.573047","0.271065","0.0492188","0.0763889","50.42691823344913","12.529113873870088"
"487","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.313542","0.437963","0.0494792","0.0851852","50.42698973994637","12.528696863986717"
"487","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.522005","0.522917","0.0414063","0.0717593","50.426831721236944","12.528922785179944"
"487","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.786849","0.658796","0.0388021","0.0694444","50.42660791614992","12.529207473780366"
"488","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.121615","0.361574","0.0520833","0.0851852","50.42715788150383","12.528453223244085"
"488","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.78737","0.661806","0.0424479","0.0736111","50.42660605478235","12.5292067259505"
"488","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.881771","0.693287","0.0510417","0.0865741","50.42651923453843","12.529336865474132"
"488","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.0308594","0.227315","0.0481771","0.0759259","50.427313683669574","12.52836125764131"
"488","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.272917","0.53912","0.0432292","0.0736111","50.42696724337878","12.528590161717554"
"488","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.570964","0.274074","0.0502604","0.0768519","50.42691799999083","12.529109612533544"
"488","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.522396","0.526852","0.0473958","0.0777778","50.42682971802196","12.528921343696243"
"489","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.120182","0.368287","0.0513021","0.0875","50.42715551243738","12.528447393010186"
"489","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.271745","0.546528","0.0455729","0.075463","50.42696450202173","12.528584706322235"
"489","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.030599","0.234491","0.0460938","0.0763889","50.42730962205454","12.528357098719443"
"489","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.786849","0.666667","0.0393229","0.0675926","50.426603988230255","12.529203531582853"
"489","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.313672","0.45","0.0507812","0.0861111","50.42698404251272","12.52869104138492"
"489","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.571354","0.281944","0.0489583","0.0759259","50.42691412373591","12.529106051952715"
"489","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.883854","0.696991","0.053125","0.0893519","50.42651555204425","12.52933842098744"
"489","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.120964","0.253704","0.0497396","0.0805556","50.4272160492185","12.528507049230292"
"490","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.119922","0.373843","0.0539063","0.0921296","50.42715282782058","12.528444089924909"
"490","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.271745","0.551157","0.0450521","0.0773148","50.42696234142447","12.528582319438113"
"490","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.0300781","0.240278","0.0507812","0.0805556","50.4273066736729","12.528353141524361"
"490","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.82474","0.466204","0.046875","0.0777778","50.42667618191785","12.529363713046564"
"490","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.786719","0.672222","0.0354167","0.0611111","50.426601299521785","12.529200562044268"
"490","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.569792","0.288657","0.0473958","0.074537","50.42691188376547","12.529100570067293"
"491","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.121354","0.384954","0.0552083","0.099537","50.4271459500909","12.528440700884296"
"491","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.825911","0.474074","0.0466146","0.0759259","50.42667157304919","12.52936134085816"
"491","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.78737","0.67662","0.0398437","0.0689815","50.42659864240981","12.529199311209888"
"491","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.271745","0.557176","0.0455729","0.0773148","50.42695953285123","12.528579210685253"
"491","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.0295573","0.251389","0.0513021","0.0796296","50.42730055995094","12.528346447766062"
"491","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.569661","0.293519","0.0481771","0.0759259","50.42690970411624","12.529097900703025"
"491","50.4268544","12.5289063","893.0","814.245361328125","39.92","-15.83","-0.07","34.73","-89.97","0.0","16.383033333333334","1","0.31224","0.464352","0.0473958","0.0833333","50.426978218647456","12.528681951294734"
"492","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.119792","0.388889","0.0541667","0.0935185","50.427163057133995","12.528460279630389"
"492","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.271745","0.563657","0.0492188","0.0828704","50.42697266203777","12.528594060265625"
"492","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.570052","0.297685","0.0494792","0.0796296","50.42691698899234","12.529112812965584"
"492","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.0290365","0.258102","0.0476562","0.0763889","50.42731619937463","12.528371040480668"
"492","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.883854","0.712269","0.0442708","0.074537","50.42651379842812","12.529334474683687"
"492","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.822526","0.480093","0.0450521","0.0703704","50.42667713182438","12.529361855493548"
"492","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.314193","0.473843","0.0450521","0.0800926","50.426987435043884","12.528698525863263"
"493","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.119271","0.396759","0.0526042","0.087963","50.42715946784208","12.528455202168436"
"493","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.823047","0.484722","0.0486979","0.0759259","50.42667455556416","12.529360126657364"
"493","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.313281","0.477315","0.0489583","0.0842593","50.42698640761016","12.528695527355787"
"493","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.0298177","0.264352","0.0471354","0.0787037","50.4273117441713","12.528369186844346"
"493","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.567839","0.30787","0.0507812","0.075","50.426913625358104","12.52910463063372"
"493","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.883333","0.716667","0.0505208","0.0824074","50.426511885312024","12.529331323879562"
"493","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.272135","0.57338","0.0427083","0.0708333","50.426967949766066","12.528589414199404"
"494","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.120312","0.400694","0.0505208","0.0875","50.4271566377744","12.528454788563934"
"494","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.271615","0.578935","0.0453125","0.074537","50.42696572328777","12.528585720446506"
"494","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.0285156","0.269444","0.0492188","0.0805556","50.42731010347106","12.528363995710297"
"494","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.56862","0.312963","0.0481771","0.0703704","50.42691085878305","12.529102948414943"
"494","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.313672","0.482639","0.0502604","0.0837963","50.42698372883082","12.528693301186726"
"494","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.822526","0.488657","0.0450521","0.074537","50.42667304199795","12.529357183637385"
"494","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.11849","0.285417","0.0567708","0.0865741","50.42721806185173","12.528512934992255"
"495","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.119531","0.407639","0.0484375","0.0884259","50.42715373972751","12.528449768964071"
"495","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.823698","0.492593","0.0463542","0.0796296","50.426670333912334","12.529356835463126"
"495","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.567839","0.317593","0.0492188","0.0740741","50.42690920514767","12.529099526692994"
"495","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.0269531","0.278472","0.0466146","0.0726852","50.427306448238525","12.52835618415517"
"495","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.270703","0.583796","0.0414063","0.0694444","50.42696406064849","12.528581846011175"
"495","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.882812","0.725231","0.0494792","0.0810185","50.42650773056198","12.529325996799267"
"495","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.313802","0.489583","0.046875","0.0819444","50.42698047203344","12.528689889861795"
"495","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.787891","0.698843","0.0377604","0.0643518","50.42659537680601","12.529195338294091"
"496","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.120182","0.415741","0.0528646","0.0888889","50.4271491263748","12.52844646020468"
"496","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.313281","0.493519","0.0484375","0.0861111","50.426978993135","12.5286871642235"
"496","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.271484","0.591898","0.0440104","0.0782407","50.42695985066797","12.52857858222415"
"496","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.788021","0.704398","0.0390625","0.0671296","50.426592503434456","12.529192663863693"
"496","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.0273438","0.285185","0.0484375","0.0759259","50.42730216566075","12.528353323195937"
"496","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.568359","0.322917","0.0466146","0.0726852","50.42690648852378","12.529097398519692"
"497","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.120833","0.425694","0.0541667","0.0902778","50.42714359696807","12.528442137567499"
"497","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.270182","0.597222","0.0450521","0.0777778","50.42695821777388","12.528573899155928"
"497","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.56862","0.328935","0.0466146","0.074537","50.42690360894288","12.529094582334395"
"497","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.82474","0.509028","0.046875","0.0736111","50.42666171870449","12.529349511297925"
"497","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.520703","0.572917","0.0429688","0.0763889","50.42691082059317","12.528910027735083"
"498","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.117839","0.430556","0.0549479","0.0916667","50.4271435167332","12.528434575483974"
"498","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.566146","0.333565","0.046875","0.0763889","50.426902937079255","12.529089026273715"
"498","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.885026","0.743981","0.0507812","0.0861111","50.426495700148116","12.52931979699713"
"498","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.271875","0.603704","0.0463542","0.0777778","50.42695418462786","12.528572765442886"
"498","50.4268663","12.5289212","893.0","814.245361328125","40.73","-17.5","-2.38","35.89","-89.97","0.0","16.616600000000002","1","0.310026","0.503935","0.0533854","0.0902778","50.426976235875856","12.528677440017377"
"499","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.117969","0.432407","0.0526042","0.0907407","50.42716324935386","12.528460640963761"
"499","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.270964","0.608102","0.0507812","0.0856481","50.42697191676255","12.528590403619608"
"499","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.520052","0.586806","0.0473958","0.0810185","50.4269314435111","12.528919403799069"
"499","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.313021","0.513426","0.0515625","0.087037","50.426987962081576","12.528698285102923"
"499","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.0257812","0.306019","0.0442708","0.0712963","50.42731364725104","12.52837032856856"
"499","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.567057","0.340741","0.0471354","0.0722222","50.42691218713201","12.529106072899578"
"499","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.88724","0.75","0.0526042","0.087963","50.426500813932684","12.529327905598574"
"499","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.822005","0.516898","0.0460938","0.0736111","50.42666990774942","12.529353677984131"
"500","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.119271","0.442824","0.0546875","0.100463","50.42715704054567","12.528456925587271"
"500","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.788411","0.728009","0.0424479","0.0699074","50.42659227966192","12.529191365925467"
"500","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.567057","0.344444","0.0507812","0.0777778","50.42691053581301","12.529104096854244"
"500","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.270052","0.615046","0.0442708","0.075463","50.426969354605866","12.528585288839702"
"500","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.0247396","0.311343","0.0484375","0.0773148","50.427311715112154","12.528365382907383"
"500","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.885026","0.753935","0.0481771","0.0810185","50.42650064114519","12.529322246074372"
"501","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.11849","0.449769","0.0536458","0.0912037","50.42715424040714","12.528451756963484"
"501","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.3125","0.522917","0.0546875","0.0856481","50.4269840198281","12.52869254425994"
"501","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.824219","0.525926","0.0458333","0.0768519","50.42666400844627","12.529352016104268"
"501","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.884505","0.758333","0.0497396","0.087037","50.4264987195569","12.529319052674168"
"501","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.271615","0.623611","0.0453125","0.0814815","50.426964477852856","12.528582681156495"
"501","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.788542","0.733565","0.0401042","0.0662037","50.426589399654844","12.529188610644677"
"501","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.0252604","0.321296","0.0489583","0.0787037","50.42730559027993","12.528360789610682"
"501","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.566667","0.353241","0.0458333","0.075","50.426906847223194","12.529098922907647"
"501","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.114193","0.336574","0.0544271","0.0861111","50.427214835732954","12.528507374831113"
"502","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.119401","0.455324","0.0523437","0.0912037","50.42715077218275","12.528450114824665"
"502","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.789062","0.739583","0.0390625","0.0689815","50.42658598774999","12.529186160101068"
"502","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.270703","0.628009","0.0455729","0.0800926","50.426963066857866","12.528578965250205"
"502","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.566406","0.360648","0.0453125","0.0712963","50.426903705470934","12.52909465899184"
"502","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.0255208","0.327546","0.0447917","0.075463","50.427301831362776","12.528357769981945"
"503","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.117708","0.461806","0.0526042","0.0884259","50.42714894013626","12.528443699091806"
"503","50.4268813","12.5289399","893.0","814.245361328125","41.36","-19.98","-3.82","36.96","-89.97","0.0","16.8168","1","0.788542","0.744444","0.0453125","0.0768519","50.42658393086417","12.529182853459055"
